MaDotBiTich;NgayBiTich;MoTa;LinhMuc;LoaiBiTich;NoiBiTich;UpdateDate;MaGiaoXuRieng;DeleteClient
1165;04/02/1990;Đợt bí tích ngày 04 tháng 02 năm 1990;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:29;;0
1187;02/10/1991;Đợt bí tích ngày 02 tháng 10 năm 1991;Giuse Nguyễn Hưng Lợi;0;Phú Sơn;2014-09-16 08:34:29;;0
1188;03/09/1991;Đợt bí tích ngày 03 tháng 09 năm 1991;Anton Maria Phan Tự Cường;0;Ngọc Đồng;2014-09-16 08:34:29;;0
1189;08/12/1991;Đợt bí tích ngày 08 tháng 12 năm 1991;Giuse Trần Xuân Chiêu;0;Phục Lễ;2014-09-16 08:34:29;;0
1190;06/10/1991;Đợt bí tích ngày 06 tháng 10 năm 1991;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:29;;0
1191;03/02/1991;Đợt bí tích ngày 03 tháng 02 năm 1991;Giuse Nguyễn Văn Thanh;0;Bùi Chu;2014-09-16 08:34:29;;0
1192;22/09/1991;Đợt bí tích ngày 22 tháng 09 năm 1991;Giuse Hoàng Đức An;0;Hưng Bình;2014-09-16 08:34:29;;0
1193;03/02/1991;Đợt bí tích ngày 03 tháng 02 năm 1991;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:29;;0
1194;04/08/1991;Đợt bí tích ngày 04 tháng 08 năm 1991;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:29;;0
1195;02/06/1991;Đợt bí tích ngày 02 tháng 06 năm 1991;Đam. Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:29;;0
1196;18/08/1991;Đợt bí tích ngày 18 tháng 08 năm 1991;Pet Vương Văn Tuyên;0;Kẻ Sặt 2;2014-09-16 08:34:29;;0
1197;01/12/1991;Đợt bí tích ngày 01 tháng 12 năm 1991;Lm. Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:29;;0
1198;31/03/1991;Đợt bí tích ngày 31 tháng 03 năm 1991;Angielo Nguyễn Ngọc Thụy;0;Thánh Tâm;2014-09-16 08:34:29;;0
1199;03/02/1991;Đợt bí tích ngày 03 tháng 02 năm 1991;Đam. Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:29;;0
1200;13/10/1991;Đợt bí tích ngày 13 tháng 10 năm 1991;G.b. Đinh Tiến Hướng;0;Phú Sơn;2014-09-16 08:34:29;;0
1201;05/10/1991;Đợt bí tích ngày 05 tháng 10 năm 1991;Đaminh Trần Văn Minh;0;Lộc Hòa;2014-09-16 08:34:29;;0
1202;03/11/1991;Đợt bí tích ngày 03 tháng 11 năm 1991;Giuse Phạm Ngọc Tuấn;0;Tân Bắc;2014-09-16 08:34:29;;0
1203;11/12/1991;Đợt bí tích ngày 11 tháng 12 năm 1991;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:29;;0
1204;18/04/1991;Đợt bí tích ngày 18 tháng 04 năm 1991;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:29;;0
1205;06/01/1991;Đợt bí tích ngày 06 tháng 01 năm 1991;Gmt Nguyễn Vinh Thiên;0;Lộ Đức;2014-09-16 08:34:29;;0
1206;25/12/1991;Đợt bí tích ngày 25 tháng 12 năm 1991;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:29;;0
1207;06/10/1991;Đợt bí tích ngày 06 tháng 10 năm 1991;Đam. Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:29;;0
1208;05/07/1992;Đợt bí tích ngày 05 tháng 07 năm 1992;;0;Gx Thánh Tâm;2014-09-16 08:34:29;;0
1624;08/12/2003;Đợt bí tích ngày 08 tháng 12 năm 2003;Lm. Giuse Đệ Nguyễn Văn Thanh;0;Bùi Chu;2014-09-16 08:34:34;;0
1625;14/12/2003;Đợt bí tích ngày 14 tháng 12 năm 2003;Gmt Nguyễn Vinh Thiên;0;Lộ Đức;2014-09-16 08:34:34;;0
1626;07/12/2003;Đợt bí tích ngày 07 tháng 12 năm 2003;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:34;;0
1627;04/05/2003;Đợt bí tích ngày 04 tháng 05 năm 2003;;0;Gx Ngũ Phúc;2014-09-16 08:34:34;;0
1628;06/04/2003;Đợt bí tích ngày 06 tháng 04 năm 2003;F.x. Nguyễn Đức Đạt;0;Thánh Tâm;2014-09-16 08:34:35;;0
1629;26/01/2003;Đợt bí tích ngày 26 tháng 01 năm 2003;Phêrô Nguyễn Quốc Túy;0;Tân Thái Sơn;2014-09-16 08:34:35;;0
1630;05/10/2003;Đợt bí tích ngày 05 tháng 10 năm 2003;Đaminh Đặng Duy Hỏa;0;Ngũ Phúc;2014-09-16 08:34:35;;0
1631;07/09/2003;Đợt bí tích ngày 07 tháng 09 năm 2003;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:35;;0
1632;11/05/2003;Đợt bí tích ngày 11 tháng 05 năm 2003;Vinc Nguyễn Văn Tuyền;0;Xuân Trà;2014-09-16 08:34:35;;0
1633;03/08/2003;Đợt bí tích ngày 03 tháng 08 năm 2003;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:35;;0
1634;02/03/2003;Đợt bí tích ngày 02 tháng 03 năm 2003;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:35;;0
1635;01/09/2003;Đợt bí tích ngày 01 tháng 09 năm 2003;;0;Ngọc Đồng;2014-09-16 08:34:35;;0
1636;12/01/2003;Đợt bí tích ngày 12 tháng 01 năm 2003;Đaminh Đặng Duy Hỏa;0;Ngũ Phúc;2014-09-16 08:34:35;;0
1637;14/09/2003;Đợt bí tích ngày 14 tháng 09 năm 2003;Lm Saviô Trần Ngọc Tuyên, O H;0;Dòng Trợ Thế Thánh Gioan Thiên Chúa;2014-09-16 08:34:35;;0
1638;06/07/2003;Đợt bí tích ngày 06 tháng 07 năm 2003;Phaolo Nguyễn Quốc Hưng;0;Chợ Cầu;2014-09-16 08:34:35;;0
1639;04/05/2003;Đợt bí tích ngày 04 tháng 05 năm 2003;Fx Nguyễn Đức Đạt O P;0;Thánh Tâm;2014-09-16 08:34:35;;0
1640;01/12/2003;Đợt bí tích ngày 01 tháng 12 năm 2003;Giuse Nguyễn Đức Lục;0;Sài Quất;2014-09-16 08:34:35;;0
1641;06/07/2003;Đợt bí tích ngày 06 tháng 07 năm 2003;Đaminh Hà Thế Tâm;0;Ngô Xá;2014-09-16 08:34:35;;0
1642;05/08/2003;Đợt bí tích ngày 05 tháng 08 năm 2003;Giuse Nguyễn Đức Lục;0;Sài Quất;2014-09-16 08:34:35;;0
1643;07/09/2003;Đợt bí tích ngày 07 tháng 09 năm 2003;Giuse Phạm Văn Hoàng;0;Lộc Lâm;2014-09-16 08:34:35;;0
1644;12/01/2003;Đợt bí tích ngày 12 tháng 01 năm 2003;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:35;;0
1645;02/03/2003;Đợt bí tích ngày 02 tháng 03 năm 2003;Lm. Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:35;;0
1667;25/04/2004;Đợt bí tích ngày 25 tháng 04 năm 2004;G.b. Võ Văn Ánh;0;Tân Định;2014-09-16 08:34:35;;0
1668;29/04/2004;Đợt bí tích ngày 29 tháng 04 năm 2004;Giuse Phạm An Lập;0;Đaminh;2014-09-16 08:34:35;;0
1669;05/11/2004;Đợt bí tích ngày 05 tháng 11 năm 2004;Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:35;;0
1670;04/07/2004;Đợt bí tích ngày 04 tháng 07 năm 2004;Lm. Gioakim Nguyễn Trí Bằng, S S S;0;Ngũ Phúc;2014-09-16 08:34:35;;0
1671;02/08/2004;Đợt bí tích ngày 02 tháng 08 năm 2004;Giuse Nguyễn Đức Lục;0;Sài Quất;2014-09-16 08:34:35;;0
1672;08/11/2004;Đợt bí tích ngày 08 tháng 11 năm 2004;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:35;;0
1673;14/11/2004;Đợt bí tích ngày 14 tháng 11 năm 2004;Giuse Tạ Minh Chiến;0;Tân Mai;2014-09-16 08:34:36;;0
1674;22/12/2004;Đợt bí tích ngày 22 tháng 12 năm 2004;Giuse Nguyễn Đức Lục;0;Sài Quất;2014-09-16 08:34:36;;0
1675;06/06/2004;Đợt bí tích ngày 06 tháng 06 năm 2004;Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1676;06/12/2004;Đợt bí tích ngày 06 tháng 12 năm 2004;Giuse Nguyễn Đức Lục;0;Sài Quất;2014-09-16 08:34:36;;0
1677;04/01/2004;Đợt bí tích ngày 04 tháng 01 năm 2004;;0;;2014-09-16 08:34:36;;0
1678;01/08/2004;Đợt bí tích ngày 01 tháng 08 năm 2004;Lm Gioakim Nguyễn Chí Bằng;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1679;05/12/2004;Đợt bí tích ngày 05 tháng 12 năm 2004;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1680;12/09/2004;Đợt bí tích ngày 12 tháng 09 năm 2004;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1681;02/05/2004;Đợt bí tích ngày 02 tháng 05 năm 2004;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1682;03/10/2004;Đợt bí tích ngày 03 tháng 10 năm 2004;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1683;05/01/2004;Đợt bí tích ngày 05 tháng 01 năm 2004;Giuse Bùi Văn Viễn;0;Ngọc Đồng;2014-09-16 08:34:36;;0
1684;12/09/2004;Đợt bí tích ngày 12 tháng 09 năm 2004;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1685;05/12/2004;Đợt bí tích ngày 05 tháng 12 năm 2004;Đaminh Đặng Duy Hỏa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1686;04/01/2004;Đợt bí tích ngày 04 tháng 01 năm 2004;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1687;22/03/2004;Đợt bí tích ngày 22 tháng 03 năm 2004;;0;Đền Thánh Martin;2014-09-16 08:34:36;;0
1688;10/06/2004;Đợt bí tích ngày 10 tháng 06 năm 2004;Gioakim Nguyễn Duy Thiện;0;Quỳnh Lang;2014-09-16 08:34:36;;0
1710;06/05/2005;Đợt bí tích ngày 06 tháng 05 năm 2005;Phê-rô Ngô Anh Tấn;0;Long Điền;2014-09-16 08:34:36;;0
1711;03/07/2005;Đợt bí tích ngày 03 tháng 07 năm 2005;Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1712;06/03/2005;Đợt bí tích ngày 06 tháng 03 năm 2005;Lm. Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1713;25/12/2005;Đợt bí tích ngày 25 tháng 12 năm 2005;;0;Tân Phú;2014-09-16 08:34:36;;0
1714;30/04/2005;Đợt bí tích ngày 30 tháng 04 năm 2005;Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1715;06/02/2005;Đợt bí tích ngày 06 tháng 02 năm 2005;Đaminh Bùi Quyền;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1716;02/01/2005;Đợt bí tích ngày 02 tháng 01 năm 2005;Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1717;03/05/2005;Đợt bí tích ngày 03 tháng 05 năm 2005;Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1718;02/01/2005;Đợt bí tích ngày 02 tháng 01 năm 2005;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1719;04/09/2005;Đợt bí tích ngày 04 tháng 09 năm 2005;Đaminh Đặng Duy Hỏa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1720;06/11/2005;Đợt bí tích ngày 06 tháng 11 năm 2005;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1721;11/10/2005;Đợt bí tích ngày 11 tháng 10 năm 2005;Gioakim Nguyễn Đức Văn;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1722;06/03/2005;Đợt bí tích ngày 06 tháng 03 năm 2005;Lm Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1723;06/12/2005;Đợt bí tích ngày 06 tháng 12 năm 2005;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1724;23/03/2005;Đợt bí tích ngày 23 tháng 03 năm 2005;;0;Bùi Chu;2014-09-16 08:34:36;;0
1725;03/04/2005;Đợt bí tích ngày 03 tháng 04 năm 2005;Giacobe Lâm Văn Thế;0;Thạch An;2014-09-16 08:34:36;;0
1726;06/03/2005;Đợt bí tích ngày 06 tháng 03 năm 2005;Phó Tế Fx Bùi Quang Thảnh, O P;0;Thánh Tâm;2014-09-16 08:34:36;;0
1727;09/10/2005;Đợt bí tích ngày 09 tháng 10 năm 2005;Pet Phan Khắc Giữa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1728;04/12/2005;Đợt bí tích ngày 04 tháng 12 năm 2005;Lm. Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:36;;0
1729;06/06/2005;Đợt bí tích ngày 06 tháng 06 năm 2005;Lm. Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1730;18/10/2005;Đợt bí tích ngày 18 tháng 10 năm 2005;Guse Nguyễn Văn Uy;0;Tiên Chu;2014-09-16 08:34:37;;0
1731;03/07/2005;Đợt bí tích ngày 03 tháng 07 năm 2005;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1732;04/09/2005;Đợt bí tích ngày 04 tháng 09 năm 2005;;0;;2014-09-16 08:34:37;;0
1754;02/05/2006;Đợt bí tích ngày 02 tháng 05 năm 2006;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1755;06/08/2006;Đợt bí tích ngày 06 tháng 08 năm 2006;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1756;05/03/2006;Đợt bí tích ngày 05 tháng 03 năm 2006;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1757;07/05/2006;Đợt bí tích ngày 07 tháng 05 năm 2006;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1758;05/02/2006;Đợt bí tích ngày 05 tháng 02 năm 2006;Đam Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1759;01/10/2006;Đợt bí tích ngày 01 tháng 10 năm 2006;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1760;03/12/2006;Đợt bí tích ngày 03 tháng 12 năm 2006;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1761;05/02/2006;Đợt bí tích ngày 05 tháng 02 năm 2006;Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1762;04/10/2006;Đợt bí tích ngày 04 tháng 10 năm 2006;G.b. Nguyễn Hữu Khánh;0;Tam Hòa;2014-09-16 08:34:37;;0
1763;08/03/2006;Đợt bí tích ngày 08 tháng 03 năm 2006;Giuse Nguyễn Đức Lục;0;Sài Quất;2014-09-16 08:34:37;;0
1764;06/08/2006;Đợt bí tích ngày 06 tháng 08 năm 2006;Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1765;05/11/2006;Đợt bí tích ngày 05 tháng 11 năm 2006;Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1766;16/07/2006;Đợt bí tích ngày 16 tháng 07 năm 2006;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1767;07/01/2006;Đợt bí tích ngày 07 tháng 01 năm 2006;Tôma Nguyễn Văn Thân;0;Đại Lộ;2014-09-16 08:34:37;;0
1768;05/03/2006;Đợt bí tích ngày 05 tháng 03 năm 2006;Giuse Nguyễn Đức Quỳnh;0;Chu Hải;2014-09-16 08:34:37;;0
1769;07/05/2006;Đợt bí tích ngày 07 tháng 05 năm 2006;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1770;05/11/2006;Đợt bí tích ngày 05 tháng 11 năm 2006;Raphael Nguyễn Văn Chúc, Op;0;Thánh Tâm;2014-09-16 08:34:37;;0
1771;17/09/2006;Đợt bí tích ngày 17 tháng 09 năm 2006;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1772;03/09/2006;Đợt bí tích ngày 03 tháng 09 năm 2006;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1773;05/11/2006;Đợt bí tích ngày 05 tháng 11 năm 2006;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1774;03/12/2006;Đợt bí tích ngày 03 tháng 12 năm 2006;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:37;;0
1775;03/09/2006;Đợt bí tích ngày 03 tháng 09 năm 2006;Đaminh Phạm Ngọc Điển;0;Ngọc Đồng;2014-09-16 08:34:37;;0
1798;03/06/2007;Đợt bí tích ngày 03 tháng 06 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1799;02/12/2007;Đợt bí tích ngày 02 tháng 12 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1800;04/03/2007;Đợt bí tích ngày 04 tháng 03 năm 2007;Đaminh Đặng Duy Hòa;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1801;04/02/2007;Đợt bí tích ngày 04 tháng 02 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1802;05/08/2007;Đợt bí tích ngày 05 tháng 08 năm 2007;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1803;01/04/2007;Đợt bí tích ngày 01 tháng 04 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1804;06/05/2007;Đợt bí tích ngày 06 tháng 05 năm 2007;D0amih Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1805;11/02/2007;Đợt bí tích ngày 11 tháng 02 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1806;04/03/2007;Đợt bí tích ngày 04 tháng 03 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1807;07/01/2007;Đợt bí tích ngày 07 tháng 01 năm 2007;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1808;03/06/2007;Đợt bí tích ngày 03 tháng 06 năm 2007;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1809;08/07/2007;Đợt bí tích ngày 08 tháng 07 năm 2007;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1810;10/07/2007;Đợt bí tích ngày 10 tháng 07 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1811;04/02/2007;Đợt bí tích ngày 04 tháng 02 năm 2007;Lm. Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1812;04/11/2007;Đợt bí tích ngày 04 tháng 11 năm 2007;Đam Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1813;06/01/2007;Đợt bí tích ngày 06 tháng 01 năm 2007;Anton Võ Ngọc Thâu;0;Mỹ Luông;2014-09-16 08:34:38;;0
1814;06/06/2007;Đợt bí tích ngày 06 tháng 06 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1815;07/10/2007;Đợt bí tích ngày 07 tháng 10 năm 2007;Đaminh Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1816;07/10/2007;Đợt bí tích ngày 07 tháng 10 năm 2007;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1817;06/05/2007;Đợt bí tích ngày 06 tháng 05 năm 2007;Đam. Vũ Hùng Cường;0;Ngũ Phúc;2014-09-16 08:34:38;;0
1818;01/06/2008;Đợt bí tích ngày 01 tháng 06 năm 2008;F.x Nguyễn Thanh Sơn;0;Thái Hiệp;2014-09-16 08:34:38;;0
1819;24/06/2008;Đợt bí tích ngày 24 tháng 06 năm 2008;;0;Thái Hiệp;2014-09-16 08:34:38;;0
1276;15/02/1993;Đợt bí tích ngày 15 tháng 02 năm 1993;;0;Thạch An;2014-09-16 08:34:30;;0
1277;02/10/1993;Đợt bí tích ngày 02 tháng 10 năm 1993;Giuse Trần Xuân Chiêu;0;Phục Lễ;2014-09-16 08:34:30;;0
1278;06/03/1993;Đợt bí tích ngày 06 tháng 03 năm 1993;;0;Đền Thánh Martin Hố Nai;2014-09-16 08:34:30;;0
1279;31/01/1993;Đợt bí tích ngày 31 tháng 01 năm 1993;Micae Nguyễn Hữu Kiều;0;Thánh Mẫu;2014-09-16 08:34:30;;0
1280;03/10/1993;Đợt bí tích ngày 03 tháng 10 năm 1993;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1281;03/10/1993;Đợt bí tích ngày 03 tháng 10 năm 1993;Phero Hoàng Ngọc Sao;0;Đại Lào;2014-09-16 08:34:30;;0
1282;06/06/1993;Đợt bí tích ngày 06 tháng 06 năm 1993;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1283;01/08/1993;Đợt bí tích ngày 01 tháng 08 năm 1993;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1284;26/12/1993;Đợt bí tích ngày 26 tháng 12 năm 1993;Giuse Mai Thanh Trường;0;Núitung;2014-09-16 08:34:30;;0
1285;02/08/1993;Đợt bí tích ngày 02 tháng 08 năm 1993;Anton Phan Tự Cường;0;Ngọc Đổng;2014-09-16 08:34:30;;0
1286;18/04/1993;Đợt bí tích ngày 18 tháng 04 năm 1993;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1287;01/08/1993;Đợt bí tích ngày 01 tháng 08 năm 1993;Fx Nguyễn Đức Đạt, Op;0;Thánh Tâm;2014-09-16 08:34:30;;0
1288;06/06/1993;Đợt bí tích ngày 06 tháng 06 năm 1993;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1289;05/12/1993;Đợt bí tích ngày 05 tháng 12 năm 1993;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1290;06/12/1993;Đợt bí tích ngày 06 tháng 12 năm 1993;Gioakim Vũ Kim Đương;0;Cẩm Tân;2014-09-16 08:34:30;;0
1291;05/07/1993;Đợt bí tích ngày 05 tháng 07 năm 1993;Amz Phan Tự Cường;0;Ngọc Đồng;2014-09-16 08:34:30;;0
1292;01/08/1993;Đợt bí tích ngày 01 tháng 08 năm 1993;Đam Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1293;06/06/1993;Đợt bí tích ngày 06 tháng 06 năm 1993;Lm. Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1294;07/02/1993;Đợt bí tích ngày 07 tháng 02 năm 1993;Gmt Nguyễn Vinh Thiên;0;Lộ Đức;2014-09-16 08:34:30;;0
1295;10/04/1993;Đợt bí tích ngày 10 tháng 04 năm 1993;Đam. Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1296;03/09/1993;Đợt bí tích ngày 03 tháng 09 năm 1993;Phero Hoàng Ngọc Dao;0;Tân Bùi;2014-09-16 08:34:30;;0
1297;01/08/1993;Đợt bí tích ngày 01 tháng 08 năm 1993;Lm. Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1298;07/11/1993;Đợt bí tích ngày 07 tháng 11 năm 1993;Đam Đặng Duy Hòa;0;Đông Vinh;2014-09-16 08:34:30;;0
1299;03/10/1993;Đợt bí tích ngày 03 tháng 10 năm 1993;Đaminh Nguyễn Trung Thành;0;Thái Hòa;2014-09-16 08:34:30;;0
1300;06/12/1993;Đợt bí tích ngày 06 tháng 12 năm 1993;Amz Phan Tự Cường;0;Ngọc Đồng;2014-09-16 08:34:30;;0
1301;14/08/1993;Đợt bí tích ngày 14 tháng 08 năm 1993;;0;Gx Bình An;2014-09-16 08:34:30;;0
1302;15/08/1993;Đợt bí tích ngày 15 tháng 08 năm 1993;;0;Đức Mẹ Hằng Cứu Giúp;2014-09-16 08:34:30;;0
1303;03/10/1993;Đợt bí tích ngày 03 tháng 10 năm 1993;Đaminh Nguyển Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1304;13/06/1993;Đợt bí tích ngày 13 tháng 06 năm 1993;Fx Nguyễn Đức Đạt O P;0;Thánh Tâm;2014-09-16 08:34:30;;0
1305;08/08/1994;Đợt bí tích ngày 08 tháng 08 năm 1994;Lm Đaminh Trần Văn Minh;0;Gx Lộc Hòa;2014-09-16 08:34:30;;0
1306;11/10/1994;Đợt bí tích ngày 11 tháng 10 năm 1994;Lm. Gioakim Nguyễn Duy Thiên;0;Gx Tân Mỹ;2014-09-16 08:34:30;;0
1307;03/04/1994;Đợt bí tích ngày 03 tháng 04 năm 1994;;0;Gx Bùi Chu;2014-09-16 08:34:30;;0
1308;1994;Đợt bí tích năm 1994;Lm Gioan Baotixita Phạm Ngọc Châu;0;Đức Bà Văn Côi Xứ Phương Xá;2014-09-16 08:34:30;;0
1309;03/01/1994;Đợt bí tích ngày 03 tháng 01 năm 1994;Lm Marco Nguyễn Tuyến Huyên;0;Gx Thạch An;2014-09-16 08:34:30;;0
1310;13/08/1994;Đợt bí tích ngày 13 tháng 08 năm 1994;;0;Gx Tân Thành;2014-09-16 08:34:30;;0
1311;04/12/1994;Đợt bí tích ngày 04 tháng 12 năm 1994;Đaminh Đặng Duy Hòa;0;Đông Vinh;2014-09-16 08:34:30;;0
1312;02/10/1994;Đợt bí tích ngày 02 tháng 10 năm 1994;Lm. Giuse Đệ Nguyễn Văn Thanh;0;Gh Sông Mây;2014-09-16 08:34:30;;0
1313;02/10/1994;Đợt bí tích ngày 02 tháng 10 năm 1994;F.x. Nguyễn Đức Đạt;0;Thánh Tâm;2014-09-16 08:34:30;;0
1314;06/02/1994;Đợt bí tích ngày 06 tháng 02 năm 1994;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
1315;02/04/1994;Đợt bí tích ngày 02 tháng 04 năm 1994;Đaminh Nguyễn Văn Tòng;0;Ngũ Phúc;2014-09-16 08:34:30;;0
